Portland Trail Blazers,42,30,116.1,Enes Kanter,C,6-10,250,May 20 1992,24.4,.604,.250,.607,.774,11.0,1.2,0.5,0.7,1.1,2.3,11.2,Robert Covington,PF,6-7,209,December 14 1990,32.0,.401,.379,.451,.806,6.7,1.7,1.4,1.2,0.9,2.8,8.5,Carmelo Anthony,PF,6-7,238,May 29 1984,24.5,.421,.409,.429,.890,3.1,1.5,0.7,0.6,0.9,2.1,13.4,Damian Lillard,PG,6-2,195,July 15 1990,35.8,.451,.391,.519,.928,4.2,7.5,0.9,0.3,3.0,1.5,28.8,Anfernee Simons,SG,6-3,181,June 8 1999,17.3,.419,.426,.403,.807,2.2,1.4,0.3,0.1,0.7,1.5,7.8,Derrick Jones Jr.,SF,6-5,210,February 15 1997,22.7,.484,.316,.619,.648,3.5,0.8,0.6,0.9,0.6,2.2,6.8,Nassir Little,PF,6-5,220,February 11 2000,13.3,.467,.350,.575,.800,2.7,0.5,0.1,0.3,0.4,1.1,4.6,CJ McCollum,SG,6-3,190,September 19 1991,34.0,.458,.402,.509,.812,3.9,4.7,0.9,0.4,1.4,1.9,23.1,Harry Giles,C,6-11,240,April 22 1998,9.2,.433,.348,.459,.593,3.5,0.8,0.2,0.3,0.5,1.4,2.8,Jusuf Nurkić,C,6-11,290,August 23 1994,23.8,.514,.400,.525,.619,9.0,3.4,1.0,1.1,2.0,2.8,11.5,CJ Elleby,SF,6-6,200,June 16 2000,6.4,.379,.206,.563,.733,1.1,0.3,0.2,0.1,0.2,0.9,2.3,Norman Powell,SF,6-3,215,May 25 1993,32.0,.477,.411,.532,.871,3.1,1.9,1.2,0.3,1.7,2.3,18.6,Keljin Blevins,SF,6-4,200,November 24 1995,4.4,.250,.250,.250,,0.6,0.2,0.1,0.0,0.3,0.5,0.7,Rondae Hollis-Jefferson,PF,6-6,217,January 3 1995,9.7,.500,.000,.529,.563,2.4,1.2,0.2,0.4,0.2,1.4,2.5,T.J. Leaf,PF,6-10,222,April 30 1997,5.0,.500,,.500,1.000,0.7,0.1,0.3,0.1,0.3,0.1,1.7,Zach Collins,PF,6-11,250,November 19 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Los Angeles Lakers,42,30,109.5,Montrezl Harrell,C,6-7,240,January 26 1994,22.9,.622,.000,.632,.707,6.2,1.1,0.7,0.7,1.1,1.9,13.5,Kyle Kuzma,SF,6-10,221,July 24 1995,28.7,.443,.361,.525,.691,6.1,1.9,0.5,0.6,1.7,1.8,12.9,Kentavious Caldwell-Pope,SG,6-5,204,February 18 1993,28.4,.431,.410,.460,.866,2.7,1.9,0.9,0.4,1.0,1.7,9.7,Talen Horton-Tucker,SG,6-4,234,November 25 2000,20.1,.458,.282,.522,.775,2.6,2.8,1.0,0.3,1.6,2.0,9.0,Dennis Schröder,SG,6-3,172,September 15 1993,32.1,.437,.335,.476,.848,3.5,5.8,1.1,0.2,2.7,2.6,15.4,Markieff Morris,PF,6-9,245,September 2 1989,19.7,.405,.311,.521,.720,4.4,1.2,0.4,0.3,0.9,1.7,6.7,Alex Caruso,PG,6-4,186,February 28 1994,21.0,.436,.401,.464,.645,2.9,2.8,1.1,0.3,1.3,1.9,6.4,Wesley Matthews,SG,6-4,220,October 14 1986,19.5,.353,.335,.418,.854,1.6,0.9,0.7,0.3,0.4,1.4,4.8,Marc Gasol,C,6-11,255,January 29 1985,19.1,.454,.410,.528,.720,4.1,2.1,0.5,1.1,1.0,2.2,5.0,LeBron James,PG,6-9,250,December 30 1984,33.4,.513,.365,.591,.698,7.7,7.8,1.1,0.6,3.7,1.6,25.0,Alfonzo McKinnie,SF,6-7,215,September 17 1992,6.6,.516,.410,.593,.556,1.4,0.2,0.2,0.0,0.1,0.7,3.1,Anthony Davis,PF,6-10,253,March 11 1993,32.3,.491,.260,.536,.738,7.9,3.1,1.3,1.6,2.1,1.7,21.8,Andre Drummond,C,6-10,279,August 10 1993,27.0,.493,.000,.500,.600,12.0,2.0,1.4,1.1,2.7,3.2,14.9,Ben McLemore,SG,6-3,195,February 11 1993,17.1,.370,.346,.447,.736,1.9,0.7,0.4,0.2,0.8,1.7,7.7,Devontae Cacok,PF,6-7,240,October 8 1996,4.9,.586,,.586,.455,1.6,0.1,0.3,0.2,0.3,0.4,2.0,Kostas Antetokounmpo,PF,6-10,200,November 20 1997,3.7,.300,,.300,.462,1.3,0.1,0.1,0.3,0.7,0.5,0.8,Jared Dudley,PF,6-6,237,July 10 1985,6.8,.222,.333,.000,,1.8,0.4,0.1,0.1,0.2,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Memphis Grizzlies,38,34,113.3,Tyus Jones,PG,6-0,196,May 10 1996,17.5,.431,.321,.487,.911,2.0,3.7,0.9,0.1,0.7,0.4,6.3,Kyle Anderson,PF,6-9,230,September 20 1993,27.3,.468,.360,.539,.783,5.7,3.6,1.2,0.8,1.2,1.7,12.4,Desmond Bane,SG,6-5,215,June 25 1998,22.3,.469,.432,.513,.816,3.1,1.7,0.6,0.2,0.9,1.8,9.2,Dillon Brooks,SF,6-7,225,January 22 1996,29.8,.419,.344,.461,.815,2.9,2.3,1.2,0.4,1.8,3.5,17.2,Ja Morant,PG,6-3,174,August 10 1999,32.6,.449,.303,.499,.728,4.0,7.4,0.9,0.2,3.2,1.4,19.1,Jonas Valančiūnas,C,6-11,265,May 6 1992,28.3,.592,.368,.611,.773,12.5,1.8,0.6,0.9,1.6,2.9,17.1,Brandon Clarke,PF,6-8,215,September 19 1996,24.0,.517,.260,.565,.690,5.6,1.6,1.0,0.9,0.6,1.4,10.3,Xavier Tillman Sr.,PF,6-8,245,January 12 1999,18.4,.559,.338,.620,.642,4.3,1.3,0.7,0.6,0.8,2.0,6.6,De'Anthony Melton,PG,6-2,200,May 28 1998,20.1,.438,.412,.467,.804,3.1,2.5,1.2,0.6,1.3,1.6,9.1,Grayson Allen,SG,6-4,198,October 8 1995,25.2,.418,.391,.471,.868,3.2,2.2,0.9,0.2,1.0,1.4,10.6,John Konchar,SG,6-5,210,March 22 1996,13.4,.500,.375,.585,.833,3.0,1.1,0.7,0.2,0.4,0.9,4.3,Justise Winslow,SF,6-6,222,March 26 1996,19.5,.352,.185,.410,.571,4.5,1.9,0.6,0.5,1.4,1.8,6.8,Killian Tillie,C,6-9,220,March 5 1998,10.1,.333,.303,.375,.818,1.3,0.4,0.3,0.4,0.1,1.1,3.2,Sean McDermott,SF,6-6,195,November 3 1996,8.8,.394,.227,.727,1.000,1.1,0.2,0.1,0.2,0.2,0.4,2.2,Jaren Jackson Jr.,C,6-11,242,September 15 1999,23.5,.424,.283,.554,.833,5.6,1.1,1.1,1.6,1.4,3.8,14.4,Jontay Porter,PF,6-11,240,November 15 1999,4.9,.533,.375,.714,.600,1.3,0.1,0.3,0.1,0.6,1.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden State Warriors,39,33,113.7,Andrew Wiggins,PF,6-7,197,February 23 1995,33.3,.477,.380,.529,.714,4.9,2.4,0.9,1.0,1.8,2.2,18.6,Kent Bazemore,SF,6-4,195,July 1 1989,19.9,.449,.408,.486,.692,3.4,1.6,1.0,0.5,1.2,2.4,7.2,Stephen Curry,PG,6-3,185,March 14 1988,34.2,.482,.421,.569,.916,5.5,5.8,1.2,0.1,3.4,1.9,<strong>32.0</strong>,Draymond Green,PF,6-6,230,March 4 1990,31.5,.447,.270,.535,.795,7.1,8.9,1.7,0.8,3.0,3.1,7.0,Kevon Looney,C,6-9,222,February 6 1996,19.0,.548,.235,.578,.646,5.3,2.0,0.3,0.4,0.6,2.2,4.1,Mychal Mulder,PG,6-3,184,June 12 1994,12.8,.449,.397,.667,.636,1.0,0.4,0.2,0.2,0.3,0.9,5.6,Damion Lee,SG,6-5,210,October 21 1992,18.9,.467,.397,.638,.909,3.2,1.3,0.7,0.1,0.5,1.6,6.5,Kelly Oubre Jr.,SF,6-7,203,December 9 1995,30.7,.439,.316,.519,.695,6.0,1.3,1.0,0.8,1.3,2.2,15.4,Juan Toscano-Anderson,SG,6-6,209,April 10 1993,20.9,.579,.402,.718,.710,4.4,2.8,0.8,0.5,1.2,2.1,5.7,Jordan Poole,SG,6-4,194,June 19 1999,19.4,.432,.351,.545,.882,1.8,1.9,0.5,0.2,1.0,1.7,12.0,Eric Paschall,PF,6-6,255,November 4 1996,17.4,.497,.333,.533,.713,3.2,1.3,0.3,0.2,1.1,1.7,9.5,James Wiseman,C,7-0,240,March 31 2001,21.4,.519,.316,.542,.628,5.8,0.7,0.3,0.9,1.5,3.1,11.5,Nico Mannion,PG,6-2,190,March 14 2001,12.1,.342,.367,.315,.821,1.5,2.3,0.5,0.0,1.0,1.0,4.1,Alen Smailagić,PF,6-10,215,August 18 2000,5.6,.407,.400,.412,.333,1.1,0.3,0.2,0.3,0.3,0.7,1.9,Gary Payton II,PG,6-3,190,December 1 1992,4.0,.769,.500,.889,.750,1.1,0.1,0.6,0.1,0.1,0.8,2.5,Jordan Bell,C,6-8,216,January 7 1995,13.7,.318,.000,.350,.500,4.0,1.2,0.5,0.8,0.7,1.2,2.5,Klay Thompson,SG,6-6,215,February 8 1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Antonio Spurs,33,39,111.1,Keldon Johnson,SF,6-5,220,October 11 1999,28.5,.479,.331,.531,.740,6.0,1.8,0.6,0.3,1.1,2.1,12.8,Jakob Poeltl,C,7-1,245,October 15 1995,26.7,.616,,.616,.508,7.9,1.9,0.7,1.8,1.2,2.5,8.6,Patty Mills,PG,6-1,180,August 11 1988,24.8,.412,.375,.500,.910,1.7,2.4,0.6,0.0,1.0,1.2,10.8,Dejounte Murray,PG,6-4,180,September 19 1996,31.9,.453,.317,.488,.791,7.1,5.4,1.5,0.1,1.7,2.0,15.7,Rudy Gay,PF,6-8,250,August 17 1986,21.6,.420,.381,.451,.804,4.8,1.4,0.7,0.6,1.0,1.8,11.4,Devin Vassell,SF,6-5,200,August 23 2000,17.0,.406,.347,.464,.843,2.8,0.9,0.7,0.3,0.4,1.4,5.5,DeMar DeRozan,PF,6-6,220,August 7 1989,33.7,.495,.257,.515,.880,4.2,6.9,0.9,0.2,2.0,2.1,21.6,Lonnie Walker,SG,6-4,204,December 14 1998,25.4,.420,.355,.477,.814,2.6,1.7,0.5,0.3,1.1,1.7,11.2,Drew Eubanks,C,6-9,245,February 1 1997,14.0,.566,1.000,.562,.726,4.5,0.8,0.3,0.9,0.8,1.6,5.8,Tre Jones,PG,6-1,185,January 8 2000,7.3,.474,.600,.466,.895,0.6,1.1,0.2,0.0,0.4,0.4,2.5,Derrick White,SG,6-4,190,July 2 1994,29.6,.411,.346,.486,.851,3.0,3.5,0.7,1.0,1.3,2.5,15.4,Luka Šamanić,PF,6-10,227,January 9 2000,9.3,.448,.279,.565,.552,2.1,0.5,0.2,0.2,0.6,1.3,3.7,Keita Bates-Diop,SF,6-8,229,January 23 1996,8.2,.448,.294,.500,.667,1.6,0.4,0.4,0.2,0.2,0.4,2.6,Trey Lyles,PF,6-9,234,November 5 1995,15.6,.478,.350,.580,.652,3.7,0.6,0.3,0.0,0.3,0.6,5.0,Quinndary Weatherspoon,SG,6-3,205,September 10 1996,6.1,.457,.167,.517,.813,0.6,0.4,0.4,0.1,0.5,0.9,2.3,Gorgui Dieng,C,6-10,252,January 18 1990,14.5,.521,.429,.591,.866,3.7,1.3,0.7,0.4,0.8,1.5,6.8,DaQuan Jeffries,G-F,6-5,230,August 30 1997,15.9,.417,.299,.566,.875,2.3,0.7,0.5,0.3,0.5,1.5,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Orleans Pelicans,31,41,114.6,Eric Bledsoe,SG,6-1,214,December 9 1989,29.7,.421,.341,.496,.687,3.4,3.8,0.8,0.3,1.6,1.6,12.2,Zion Williamson,PF,6-7,284,July 6 2000,33.2,.611,.294,.622,.698,7.2,3.7,0.9,0.6,2.7,2.2,27.0,Brandon Ingram,SF,6-8,190,September 2 1997,34.3,.466,.381,.510,.878,4.9,4.9,0.7,0.6,2.5,2.0,23.8,Jaxson Hayes,C,6-11,220,May 23 2000,16.1,.625,.429,.635,.775,4.3,0.6,0.4,0.6,0.7,1.7,7.5,Steven Adams,C,6-11,265,July 20 1993,27.7,.614,.000,.620,.444,8.9,1.9,0.9,0.7,1.3,1.9,7.6,Lonzo Ball,PG,6-6,190,October 27 1997,31.8,.414,.378,.482,.781,4.8,5.7,1.5,0.6,2.2,1.9,14.6,Kira Lewis Jr.,PG,6-1,170,April 6 2001,16.7,.386,.333,.415,.843,1.3,2.3,0.7,0.2,0.6,1.6,6.4,Josh Hart,SF,6-5,215,March 6 1995,28.7,.439,.326,.583,.775,8.0,2.3,0.8,0.3,1.0,2.4,9.2,Willy Hernangómez,C,6-11,250,May 27 1994,18.0,.563,.100,.581,.667,7.1,1.1,0.5,0.5,0.7,1.4,7.8,Nickeil Alexander-Walker,SG,6-6,205,September 2 1998,21.9,.419,.347,.485,.727,3.1,2.2,1.0,0.5,1.5,1.9,11.0,Naji Marshall,SF,6-7,220,January 24 1998,21.9,.392,.349,.421,.707,4.6,2.8,0.8,0.3,1.2,1.8,7.7,James Johnson,PF,6-7,240,February 20 1987,20.5,.446,.258,.556,.592,3.5,1.9,0.8,0.8,1.1,2.4,7.2,Wenyen Gabriel,PF,6-9,205,March 26 1997,11.5,.400,.406,.393,.647,2.6,0.5,0.4,0.4,0.7,1.5,3.4,Wesley Iwundu,SF,6-6,195,December 20 1994,13.1,.333,.122,.475,.839,2.2,0.4,0.4,0.1,0.5,1.2,2.4,James Nunnally,SF,6-7,208,July 14 1990,5.3,.385,.333,1.000,.500,1.0,0.3,0.0,0.0,0.2,0.1,1.7,Didi Louzada,SF,6-5,188,February 7 1999,18.7,.231,.250,.200,,1.0,1.0,0.7,0.0,1.0,1.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacramento Kings,31,41,113.7,Buddy Hield,SG,6-4,220,December 17 1992,34.3,.406,.391,.446,.846,4.7,3.6,0.9,0.4,1.8,2.5,16.6,Richaun Holmes,C,6-10,235,October 15 1993,29.2,.637,.182,.645,.794,8.3,1.7,0.6,1.6,1.2,3.5,14.2,De'Aaron Fox,PG,6-3,185,December 20 1997,35.1,.477,.322,.539,.719,3.5,7.2,1.5,0.5,3.0,2.9,25.2,Harrison Barnes,PF,6-8,225,May 30 1992,36.2,.497,.391,.567,.830,6.6,3.5,0.7,0.2,1.6,1.3,16.1,Tyrese Haliburton,PG,6-5,185,February 29 2000,30.1,.472,.409,.529,.857,3.0,5.3,1.3,0.5,1.6,1.4,13.0,Marvin Bagley III,PF,6-11,235,March 14 1999,25.9,.504,.343,.550,.575,7.4,1.0,0.5,0.5,1.4,2.3,14.1,Hassan Whiteside,C,7-0,265,June 13 1989,15.2,.563,.000,.565,.519,6.0,0.6,0.3,1.3,1.1,2.0,8.1,Chimezie Metu,C,6-9,225,March 22 1997,13.6,.508,.351,.549,.721,3.1,0.8,0.4,0.5,0.8,1.6,6.3,Justin James,SF,6-7,190,January 24 1997,8.6,.468,.368,.521,.583,0.8,0.6,0.2,0.1,0.4,0.6,3.9,Kyle Guy,PG,6-1,167,August 11 1997,7.6,.330,.283,.381,.800,1.1,1.0,0.2,0.0,0.4,0.6,2.8,Terence Davis,SG,6-4,201,May 16 1997,17.6,.428,.367,.513,.818,2.5,1.4,0.7,0.2,1.0,1.6,8.7,Delon Wright,PG,6-5,185,April 26 1992,27.7,.463,.372,.509,.802,4.3,4.4,1.6,0.5,1.3,1.2,10.2,Maurice Harkless,PF,6-7,220,May 11 1993,20.9,.418,.274,.568,.767,2.4,1.2,0.8,0.5,0.6,2.3,5.2,Damian Jones,C,6-11,245,June 30 1995,14.0,.680,.200,.704,.724,3.1,0.7,0.3,0.7,0.7,2.0,4.7,Jahmi'us Ramsey,SG,6-3,190,June 9 2001,7.2,.395,.263,.526,1.000,0.8,0.5,0.3,0.1,0.2,0.6,3.1,Robert Woodard,SF,6-6,235,September 22 1999,3.5,.400,.167,.500,.375,1.2,0.2,0.0,0.2,0.1,0.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Timberwolves,23,49,112.1,Anthony Edwards,SG,6-4,225,August 5 2001,32.1,.417,.329,.483,.776,4.7,2.9,1.1,0.5,2.2,1.8,19.3,Naz Reid,C,6-9,264,August 26 1999,19.2,.523,.351,.597,.693,4.6,1.0,0.5,1.1,1.0,2.6,11.2,Ricky Rubio,PG,6-3,190,October 21 1990,26.1,.388,.308,.447,.867,3.3,6.4,1.4,0.1,1.6,2.0,8.6,Jarred Vanderbilt,PF,6-9,214,April 3 1999,17.8,.606,.200,.615,.559,5.8,1.2,1.0,0.7,0.8,1.9,5.4,Jaden McDaniels,PF,6-9,185,September 29 2000,24.0,.447,.364,.544,.600,3.7,1.1,0.6,1.0,0.7,2.7,6.8,Josh Okogie,SG,6-4,213,September 1 1998,20.3,.402,.269,.500,.769,2.6,1.1,0.9,0.5,0.7,2.1,5.4,Juan Hernangómez,PF,6-9,214,September 28 1995,17.3,.435,.327,.573,.619,3.9,0.7,0.4,0.1,0.5,1.0,7.2,Jordan McLaughlin,PG,5-11,185,April 9 1996,18.4,.413,.359,.447,.767,2.1,3.8,1.0,0.1,1.0,0.9,5.0,Karl-Anthony Towns,C,6-11,248,November 15 1995,33.8,.486,.387,.541,.859,10.6,4.5,0.8,1.1,3.2,3.7,24.8,Jake Layman,SF,6-8,209,March 7 1994,13.9,.495,.295,.642,.703,1.5,0.6,0.6,0.4,0.6,1.0,5.1,D'Angelo Russell,PG,6-4,193,February 23 1996,28.5,.431,.387,.471,.765,2.6,5.8,1.1,0.4,2.7,1.6,19.0,Jaylen Nowell,SG,6-4,201,July 9 1999,18.1,.424,.333,.497,.818,2.3,1.5,0.5,0.3,0.7,1.7,9.0,Malik Beasley,SG,6-4,187,November 26 1996,32.8,.440,.399,.487,.850,4.4,2.4,0.8,0.2,1.6,1.7,19.6,Jarrett Culver,SG,6-6,195,February 20 1999,14.7,.411,.245,.487,.604,3.1,0.7,0.5,0.3,0.8,1.7,5.3,Ed Davis,C,6-9,218,June 5 1989,13.0,.432,,.432,.833,5.0,0.9,0.6,0.6,0.3,2.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma City Thunder,22,50,105.0,Kenrich Williams,PF,6-6,210,December 2 1994,21.6,.533,.444,.568,.571,4.1,2.3,0.8,0.3,1.2,2.2,8.0,Théo Maledon,PG,6-4,175,June 12 2001,27.4,.368,.335,.402,.748,3.2,3.5,0.9,0.2,2.2,1.9,10.1,Isaiah Roby,PF,6-8,230,February 3 1998,23.4,.483,.294,.547,.744,5.6,1.8,0.9,0.6,1.9,2.7,8.7,Darius Bazley,PF,6-8,208,June 12 2000,31.2,.396,.290,.470,.702,7.2,1.8,0.5,0.5,2.2,1.1,13.7,Luguentz Dort,SG,6-3,215,April 19 1999,29.7,.387,.343,.432,.744,3.6,1.7,0.9,0.4,1.5,2.6,14.0,Aleksej Pokusevski,PF,7-0,190,December 26 2001,24.2,.341,.280,.403,.738,4.7,2.2,0.4,0.9,2.2,1.3,8.2,Moses Brown,C,7-2,245,October 13 1999,21.4,.545,,.545,.619,8.9,0.2,0.7,1.1,1.0,2.2,8.6,Shai Gilgeous-Alexander,SG,6-6,180,July 12 1998,33.7,.508,.418,.547,.808,4.7,5.9,0.8,0.7,3.0,2.0,23.7,Mike Muscala,C,6-10,240,July 1 1991,18.4,.446,.370,.614,.917,3.8,0.8,0.2,0.3,0.6,1.5,9.7,Ty Jerome,SG,6-5,195,July 8 1997,23.9,.446,.423,.479,.765,2.8,3.6,0.6,0.2,1.4,1.8,10.7,Sviatoslav Mykhailiuk,SG,6-7,205,June 10 1997,20.1,.411,.334,.536,.760,2.5,1.7,0.8,0.2,1.3,1.0,8.5,Al Horford,C,6-9,240,June 3 1986,27.9,.450,.368,.510,.818,6.7,3.4,0.9,0.9,1.0,1.7,14.2,Tony Bradley,C,6-10,248,January 8 1998,16.3,.665,.000,.675,.691,5.7,0.9,0.4,0.7,0.8,1.5,7.1,Josh Hall,SF,6-9,190,October 8 2000,16.0,.303,.108,.419,.500,2.8,1.3,0.2,0.0,1.2,1.8,4.1,Jaylen Hoard,SF,6-8,216,March 30 1999,16.8,.500,.000,.571,.683,3.4,1.3,0.7,0.3,0.9,1.0,6.1,Gabriel Deck,PF,6-8,232,February 8 1995,21.2,.478,.133,.577,.818,4.0,2.4,0.8,0.0,0.6,0.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houston Rockets,17,55,108.8,Jae'Sean Tate,SF,6-4,230,October 28 1995,29.2,.506,.308,.595,.694,5.3,2.5,1.2,0.5,1.4,3.2,11.3,Sterling Brown,SG,6-5,219,February 10 1995,24.1,.448,.423,.492,.806,4.4,1.4,0.7,0.2,0.8,1.9,8.2,Kenyon Martin Jr.,SF,6-6,215,January 6 2001,23.7,.509,.365,.572,.714,5.4,1.1,0.7,0.9,0.8,2.0,9.3,Christian Wood,C,6-10,214,September 27 1995,32.3,.514,.374,.581,.631,9.6,1.7,0.8,1.2,2.0,2.1,21.0,John Wall,PG,6-3,210,September 6 1990,32.2,.404,.317,.449,.749,3.2,6.9,1.1,0.8,3.5,1.2,20.6,Danuel House,SF,6-6,220,June 7 1993,25.9,.404,.346,.483,.651,3.7,1.9,0.6,0.4,1.0,1.9,8.8,David Nwaba,SF,6-5,219,January 14 1993,22.6,.486,.270,.574,.691,3.9,1.0,1.0,0.7,0.6,2.0,9.2,Kelly Olynyk,PF,6-11,240,April 19 1991,28.5,.484,.342,.641,.829,7.0,2.9,1.1,0.6,1.8,3.0,13.5,Eric Gordon,SG,6-3,215,December 25 1988,29.2,.433,.329,.573,.825,2.1,2.6,0.5,0.5,1.9,1.6,17.8,Kevin Porter Jr.,SG,6-4,203,May 4 2000,32.1,.425,.311,.515,.734,3.8,6.3,0.7,0.3,3.5,2.3,16.6,Anthony Lamb,SF,6-6,227,January 20 1998,17.3,.390,.324,.489,.857,2.9,1.0,0.3,0.2,0.8,1.4,5.5,D.J. Wilson,PF,6-10,231,February 19 1996,12.4,.405,.345,.469,.680,3.2,0.7,0.3,0.5,0.6,1.3,5.2,Armoni Brooks,SG,6-3,195,June 5 1998,26.0,.406,.382,.514,.583,3.4,1.5,0.6,0.3,1.1,1.7,11.2,D.J. Augustin,PG,5-11,183,November 10 1987,19.8,.394,.382,.413,.904,1.6,3.3,0.5,0.0,1.1,1.0,7.7,Avery Bradley,SG,6-3,180,November 26 1990,22.3,.374,.327,.443,.800,2.1,1.7,0.8,0.1,1.0,2.0,6.4,Khyri Thomas,SG,6-3,210,May 8 1996,30.6,.485,.333,.590,1.000,3.6,5.0,1.8,1.2,1.2,1.6,16.4,Dante Exum,G,6-5,214,July 13 1995,19.3,.385,.182,.533,.500,2.8,2.2,0.7,0.3,1.2,1.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
